,Country,Year,EPSI
13820,India,2015,1.9722222
13821,India,2016,2.5277777
13822,India,2017,2.5277777
13823,India,2018,2.6944444
13824,India,2019,2.6944444
13825,India,2020,2.8333333
13826,India,1990,0.0
13827,India,1991,0.0
13828,India,1992,0.0
13829,India,1993,0.0
13830,India,1994,0.0
13831,India,1995,1.0
13832,India,1996,1.0
13833,India,1997,1.0
13834,India,1998,1.0
13835,India,1999,1.0
13836,India,2000,1.0
13837,India,2001,1.0
13838,India,2002,1.0
13839,India,2003,1.0
13840,India,2004,1.0
13841,India,2005,4.0
13842,India,2006,4.0
13843,India,2007,4.0
13844,India,2008,4.0
13845,India,2009,4.0
13846,India,2010,5.0
13847,India,2011,5.0
13848,India,2012,5.0
13849,India,2013,5.0
13850,India,2014,5.0
13851,India,2015,5.0
13852,India,2016,5.0
13853,India,2017,5.0
13854,India,2018,5.0
13855,India,2019,5.0
13856,India,2020,5.0
13857,Brazil,1990,0.0
13858,Brazil,1991,0.0
13859,Brazil,1992,0.0
13860,Brazil,1993,0.0
13861,Brazil,1994,0.0
13862,Brazil,1995,0.0
13863,Brazil,1996,0.0
13864,Brazil,1997,0.0
13865,Brazil,1998,0.0
13866,Brazil,1999,0.0
13867,Brazil,2000,0.0
13868,Brazil,2001,0.0
13869,Brazil,2002,0.0
13870,Brazil,2003,0.0
13871,Brazil,2004,0.0
13872,Brazil,2005,0.0
13873,Brazil,2006,0.0
13874,Brazil,2007,0.0
13875,Brazil,2008,0.0
13876,Brazil,2009,0.0
13877,Brazil,2010,0.0
13878,Brazil,2011,0.0
13879,Brazil,2012,0.0
13880,Brazil,2013,2.0
13881,Brazil,2014,2.0
13882,Brazil,2015,2.0
13883,Brazil,2016,2.0
13884,Brazil,2017,2.0
13885,Brazil,2018,2.0
13886,Brazil,2019,2.0
13887,Brazil,2020,2.0
13888,India,1990,0.0
13889,India,1991,0.0
13890,India,1992,0.0
13891,India,1993,0.0
13892,India,1994,0.0
13893,India,1995,0.0
13894,India,1996,0.0
13895,India,1997,0.0
13896,India,1998,0.0
13897,India,1999,0.0
13898,India,2000,0.0
13899,India,2001,0.0
13900,India,2002,0.0
13901,India,2003,0.0
13902,India,2004,0.0
13903,India,2005,0.0
13904,India,2006,0.0
13905,India,2007,0.0
13906,India,2008,0.0
13907,India,2009,0.0
13908,India,2010,0.0
13909,India,2011,0.0
13910,India,2012,0.0
13911,India,2013,0.0
13912,India,2014,0.0
13913,India,2015,0.0
13914,India,2016,0.0
13915,India,2017,0.0
13916,India,2018,0.0
13917,India,2019,0.0
13918,India,2020,0.0
13919,India,1990,0.0
13920,India,1991,0.0
13921,India,1992,0.0
13922,India,1993,0.0
13923,India,1994,0.0
13924,India,1995,0.0
13925,India,1996,0.0
13926,India,1997,0.0
13927,India,1998,0.0
13928,India,1999,0.0
13929,India,2000,0.0
13930,India,2001,0.0
13931,India,2002,0.0
13932,India,2003,0.0
13933,India,2004,0.0
13934,India,2005,0.0
13935,India,2006,0.0
13936,India,2007,0.0
13937,India,2008,0.0
13938,India,2009,0.0
13939,India,2010,0.0
13940,India,2011,0.0
13941,India,2012,0.0
13942,India,2013,0.0
13943,India,2014,0.0
13944,India,2015,0.0
13945,India,2016,0.0
13946,India,2017,0.0
13947,India,2018,0.0
13948,India,2019,0.0
13949,India,2020,0.0
13950,Indonesia,1990,0.0
13951,Indonesia,1991,0.0
13952,Indonesia,1992,0.0
13953,Indonesia,1993,0.0
13954,Indonesia,1994,0.0
13955,Indonesia,1995,0.0
13956,Indonesia,1996,0.0
13957,Indonesia,1997,0.0
13958,Indonesia,1998,0.0
13959,Indonesia,1999,0.0
13960,Indonesia,2000,0.0
13961,Indonesia,2001,0.0
13962,Indonesia,2002,0.0
13963,Indonesia,2003,0.0
13964,Indonesia,2004,0.0
13965,Indonesia,2005,0.0
13966,Indonesia,2006,0.0
13967,Indonesia,2007,0.0
13968,Indonesia,2008,0.0
13969,Indonesia,2009,0.0
13970,Indonesia,2010,0.0
13971,Indonesia,2011,0.0
13972,Indonesia,2012,0.0
13973,Indonesia,2013,0.0
13974,Indonesia,2014,0.0
13975,Indonesia,2015,0.0
13976,Indonesia,2016,0.0
13977,Indonesia,2017,0.0
13978,Indonesia,2018,0.0
13979,Indonesia,2019,0.0
13980,Indonesia,2020,0.0
13981,China (People's Republic of),1990,0.0
13982,China (People's Republic of),1991,0.0
13983,China (People's Republic of),1992,0.16666667
13984,China (People's Republic of),1993,0.16666667
13985,China (People's Republic of),1994,0.16666667
13986,China (People's Republic of),1995,0.16666667
13987,China (People's Republic of),1996,0.16666667
13988,China (People's Republic of),1997,0.16666667
13989,China (People's Republic of),1998,0.16666667
13990,China (People's Republic of),1999,0.16666667
13991,China (People's Republic of),2000,0.16666667
13992,China (People's Republic of),2001,0.16666667
13993,China (People's Republic of),2002,0.16666667
13994,China (People's Republic of),2003,0.33333334
13995,China (People's Republic of),2004,0.33333334
13996,China (People's Republic of),2005,0.33333334
13997,China (People's Republic of),2006,0.33333334
13998,China (People's Republic of),2007,0.33333334
13999,China (People's Republic of),2008,0.66666669
14000,China (People's Republic of),2009,0.66666669
14001,China (People's Republic of),2010,0.66666669
14002,China (People's Republic of),2011,0.66666669
14003,China (People's Republic of),2012,0.66666669
14004,China (People's Republic of),2013,0.83333331
14005,China (People's Republic of),2014,1.5
14006,China (People's Republic of),2015,1.6666666
14007,China (People's Republic of),2016,1.3333334
14008,China (People's Republic of),2017,1.5
14009,China (People's Republic of),2018,1.3333334
14010,China (People's Republic of),2019,1.3333334
14011,China (People's Republic of),2020,1.6666666
14012,China (People's Republic of),1990,0.0
14013,China (People's Republic of),1991,0.0
14014,China (People's Republic of),1992,0.0
14015,China (People's Republic of),1993,0.0
14016,China (People's Republic of),1994,0.0
14017,China (People's Republic of),1995,0.0
14018,China (People's Republic of),1996,0.0
14019,China (People's Republic of),1997,0.0
14020,China (People's Republic of),1998,0.0
14021,China (People's Republic of),1999,0.0
14022,China (People's Republic of),2000,0.0
14023,China (People's Republic of),2001,0.0
14024,China (People's Republic of),2002,0.0
14025,China (People's Republic of),2003,0.0
14026,China (People's Republic of),2004,3.0
14027,China (People's Republic of),2005,3.0
14028,China (People's Republic of),2006,3.0
14029,China (People's Republic of),2007,3.0
14030,China (People's Republic of),2008,3.0
14031,China (People's Republic of),2009,3.0
14032,China (People's Republic of),2010,3.0
14033,China (People's Republic of),2011,3.0
14034,China (People's Republic of),2012,6.0
14035,China (People's Republic of),2013,6.0
14036,China (People's Republic of),2014,6.0
14037,China (People's Republic of),2015,6.0
14038,China (People's Republic of),2016,6.0
14039,China (People's Republic of),2017,6.0
14040,China (People's Republic of),2018,6.0
14041,China (People's Republic of),2019,6.0
14042,China (People's Republic of),2020,6.0
14043,Slovenia,1990,0.0
14044,Slovenia,1991,0.0
14045,Slovenia,1992,0.0
14046,Slovenia,1993,0.0
14047,Slovenia,1994,0.0
14048,Slovenia,1995,0.0
14049,Slovenia,1996,0.0
14050,Slovenia,1997,0.0
14051,Slovenia,1998,0.0
14052,Slovenia,1999,0.0
14053,Slovenia,2000,0.0
14054,Slovenia,2001,0.0
14055,Slovenia,2002,0.0
14056,Slovenia,2003,0.0
14057,Slovenia,2004,0.0
14058,Slovenia,2005,0.0
14059,Slovenia,2006,0.0
14060,Slovenia,2007,0.0
14061,Slovenia,2008,0.0
14062,Slovenia,2009,0.0
14063,Slovenia,2010,0.0
14064,Slovenia,2011,0.0
14065,Slovenia,2012,0.0
14066,Slovenia,2013,0.0
14067,Slovenia,2014,0.0
14068,Slovenia,2015,0.0
14069,Slovenia,2016,0.0
14070,Slovenia,2017,0.0
14071,Slovenia,2018,0.0
14072,Slovenia,2019,0.0
14073,Slovenia,2020,0.0
14074,Slovenia,1990,0.0
14075,Slovenia,1991,0.0
14076,Slovenia,1992,0.0
14077,Slovenia,1993,0.0
14078,Slovenia,1994,0.0
14079,Slovenia,1995,0.0
14080,Slovenia,1996,0.0
14081,Slovenia,1997,0.0
14082,Slovenia,1998,0.0
14083,Slovenia,1999,0.0
14084,Slovenia,2000,0.0
14085,Slovenia,2001,0.0
14086,Slovenia,2002,0.0
14087,Slovenia,2003,0.0
14088,Slovenia,2004,0.0
14089,Slovenia,2005,2.0
14090,Slovenia,2006,4.0
14091,Slovenia,2007,1.0
14092,Slovenia,2008,4.0
14093,Slovenia,2009,2.0
14094,Slovenia,2010,2.0
14095,Slovenia,2011,3.0
14096,Slovenia,2012,1.0
14097,Slovenia,2013,1.0
14098,Slovenia,2014,1.0
14099,Slovenia,2015,1.0
14100,Slovenia,2016,1.0
14101,Slovenia,2017,1.0
14102,Slovenia,2018,2.0
14103,Slovenia,2019,3.0
14104,Slovenia,2020,3.0
14105,South Africa,1990,3.0
14106,South Africa,1991,3.0
14107,South Africa,1992,4.0
14108,South Africa,1993,4.0
14109,South Africa,1994,4.0
14110,South Africa,1995,4.0
14111,South Africa,1996,4.0
14112,South Africa,1997,4.0
14113,South Africa,1998,5.0
14114,South Africa,1999,4.0
14115,South Africa,2000,3.0
14116,South Africa,2001,3.0
14117,South Africa,2002,3.0
14118,South Africa,2003,3.0
14119,South Africa,2004,3.0
14120,South Africa,2005,2.0
14121,South Africa,2006,2.0
14122,South Africa,2007,2.0
14123,South Africa,2008,1.0
14124,South Africa,2009,2.0
14125,South Africa,2010,3.0
14126,South Africa,2011,2.0
14127,South Africa,2012,2.0
14128,South Africa,2013,2.0
14129,South Africa,2014,2.0
14130,South Africa,2015,2.0
14131,South Africa,2016,2.0
14132,South Africa,2017,2.0
14133,South Africa,2018,3.0
14134,South Africa,2019,2.0
14135,South Africa,2020,2.0
14136,India,1990,0.16666667
14137,India,1991,0.16666667
14138,India,1992,0.33333334
14139,India,1993,0.33333334
14140,India,1994,0.33333334
14141,India,1995,0.33333334
14142,India,1996,0.33333334
14143,India,1997,0.33333334
14144,India,1998,0.33333334
14145,India,1999,0.33333334
14146,India,2000,0.5
14147,India,2001,0.5
14148,India,2002,0.66666669
14149,India,2003,0.66666669
14150,India,2004,0.66666669
14151,India,2005,0.66666669
14152,India,2006,0.66666669
14153,India,2007,0.5
14154,India,2008,0.5
14155,India,2009,0.5
14156,India,2010,0.33333334
14157,India,2011,0.33333334
14158,India,2012,0.33333334
14159,India,2013,0.33333334
14160,India,2014,0.33333334
14161,India,2015,0.66666669
14162,India,2016,0.83333331
14163,India,2017,0.83333331
14164,India,2018,0.83333331
14165,India,2019,0.83333331
14166,India,2020,1.0
14167,Slovenia,1990,0.0
14168,Slovenia,1991,0.0
14169,Slovenia,1992,0.0
14170,Slovenia,1993,0.0
14171,Slovenia,1994,0.0
14172,Slovenia,1995,0.0
14173,Slovenia,1996,0.0
14174,Slovenia,1997,0.0
14175,Slovenia,1998,0.0
14176,Slovenia,1999,0.0
14177,Slovenia,2000,1.25
14178,Slovenia,2001,1.25
14179,Slovenia,2002,1.25
14180,Slovenia,2003,1.25
14181,Slovenia,2004,1.25
14182,Slovenia,2005,4.75
14183,Slovenia,2006,4.75
14184,Slovenia,2007,4.75
14185,Slovenia,2008,4.75
14186,Slovenia,2009,5.0
14187,Slovenia,2010,5.0
14188,Slovenia,2011,5.0
14189,Slovenia,2012,5.0
14190,Slovenia,2013,5.5
14191,Slovenia,2014,5.5
14192,Slovenia,2015,5.5
14193,Slovenia,2016,5.5
14194,Slovenia,2017,5.5
14195,Slovenia,2018,5.5
14196,Slovenia,2019,5.5
14197,Slovenia,2020,5.5
14198,India,1990,0.0
14199,India,1991,0.0
14200,India,1992,0.0
14201,India,1993,0.0
14202,India,1994,0.0
14203,India,1995,0.0
14204,India,1996,0.0
14205,India,1997,0.0
14206,India,1998,0.0
14207,India,1999,0.0
14208,India,2000,0.0
14209,India,2001,0.0
14210,India,2002,0.0
14211,India,2003,0.0
14212,India,2004,0.0
14213,India,2005,0.0
14214,India,2006,0.0
14215,India,2007,0.0
14216,India,2008,0.0
14217,India,2009,0.0
14218,India,2010,0.0
14219,India,2011,0.0
14220,India,2012,0.0
14221,India,2013,0.0
14222,India,2014,0.0
14223,India,2015,0.0
14224,India,2016,0.0
14225,India,2017,0.0
14226,India,2018,0.0
14227,India,2019,0.0
14228,India,2020,0.0
14229,South Africa,1990,0.0
14230,South Africa,1991,0.0
14231,South Africa,1992,0.0
14232,South Africa,1993,0.0
14233,South Africa,1994,0.0
14234,South Africa,1995,0.0
14235,South Africa,1996,0.0
14236,South Africa,1997,0.0
14237,South Africa,1998,0.0
14238,South Africa,1999,0.0
14239,South Africa,2000,0.0
14240,South Africa,2001,0.0
14241,South Africa,2002,0.0
14242,South Africa,2003,0.0
14243,South Africa,2004,0.0
14244,South Africa,2005,0.0
14245,South Africa,2006,0.0
14246,South Africa,2007,0.0
14247,South Africa,2008,0.0
14248,South Africa,2009,0.0
14249,South Africa,2010,0.0
14250,South Africa,2011,0.0
14251,South Africa,2012,0.0
14252,South Africa,2013,0.0
14253,South Africa,2014,0.0
14254,South Africa,2015,0.0
14255,South Africa,2016,0.0
14256,South Africa,2017,0.0
14257,South Africa,2018,0.0
14258,South Africa,2019,0.0
14259,South Africa,2020,0.0
14260,Russia,1990,0.0
14261,Russia,1991,0.0
14262,Russia,1992,0.0
14263,Russia,1993,0.16666667
14264,Russia,1994,0.16666667
14265,Russia,1995,0.16666667
14266,Russia,1996,0.16666667
14267,Russia,1997,0.16666667
14268,Russia,1998,0.16666667
14269,Russia,1999,0.16666667
14270,Russia,2000,0.16666667
14271,Russia,2001,0.33333334
14272,Russia,2002,0.33333334
14273,Russia,2003,0.66666669
14274,Russia,2004,0.5
14275,Russia,2005,0.5
14276,Russia,2006,0.5
14277,Russia,2007,0.5
14278,Russia,2008,0.5
14279,Russia,2009,0.5
14280,Russia,2010,0.5
14281,Russia,2011,0.5
14282,Russia,2012,0.5
14283,Russia,2013,0.5
14284,Russia,2014,0.5
14285,Russia,2015,0.5
14286,Russia,2016,0.5
14287,Russia,2017,0.5
14288,Russia,2018,0.5
14289,Russia,2019,0.5
14290,Russia,2020,0.5
14291,India,1990,1.75
14292,India,1991,1.75
14293,India,1992,1.75
14294,India,1993,1.75
14295,India,1994,1.75
14296,India,1995,2.0
14297,India,1996,2.0
14298,India,1997,2.0
14299,India,1998,2.0
14300,India,1999,2.0
14301,India,2000,2.0
14302,India,2001,2.0
14303,India,2002,2.0
14304,India,2003,2.75
14305,India,2004,2.75
14306,India,2005,3.5
14307,India,2006,3.5
14308,India,2007,3.5
14309,India,2008,3.5
14310,India,2009,3.5
14311,India,2010,3.75
14312,India,2011,3.75
14313,India,2012,3.75
14314,India,2013,3.75
14315,India,2014,3.75
14316,India,2015,3.75
14317,India,2016,5.25
14318,India,2017,5.25
14319,India,2018,5.25
14320,India,2019,5.25
14321,India,2020,5.25
14322,Russia,1990,0.0
14323,Russia,1991,0.0
14324,Russia,1992,0.0
14325,Russia,1993,0.0
14326,Russia,1994,0.0
14327,Russia,1995,0.0
14328,Russia,1996,0.0
14329,Russia,1997,0.0
14330,Russia,1998,0.0
14331,Russia,1999,0.0
14332,Russia,2000,0.0
14333,Russia,2001,0.0
14334,Russia,2002,0.0
14335,Russia,2003,0.0
14336,Russia,2004,0.0
14337,Russia,2005,0.0
14338,Russia,2006,0.0
14339,Russia,2007,0.0
14340,Russia,2008,0.0
14341,Russia,2009,0.0
14342,Russia,2010,0.0
14343,Russia,2011,0.0
14344,Russia,2012,0.0
14345,Russia,2013,0.0
14346,Russia,2014,0.0
14347,Russia,2015,0.0
14348,Russia,2016,0.0
14349,Russia,2017,0.0
14350,Russia,2018,0.0
14351,Russia,2019,0.0
14352,Russia,2020,0.0
14353,Slovenia,1990,0.0
14354,Slovenia,1991,0.0
14355,Slovenia,1992,0.0
14356,Slovenia,1993,0.0
14357,Slovenia,1994,0.0
14358,Slovenia,1995,0.0
14359,Slovenia,1996,1.0
14360,Slovenia,1997,1.0
14361,Slovenia,1998,2.0
14362,Slovenia,1999,2.0
14363,Slovenia,2000,2.0
14364,Slovenia,2001,2.0
14365,Slovenia,2002,2.0
14366,Slovenia,2003,2.0
14367,Slovenia,2004,2.0
14368,Slovenia,2005,2.0
14369,Slovenia,2006,2.0
14370,Slovenia,2007,2.0
14371,Slovenia,2008,2.0
14372,Slovenia,2009,2.0
14373,Slovenia,2010,2.0
14374,Slovenia,2011,2.0
14375,Slovenia,2012,2.0
14376,Slovenia,2013,2.0
14377,Slovenia,2014,2.0
14378,Slovenia,2015,2.0
14379,Slovenia,2016,2.0
14380,Slovenia,2017,3.0
14381,Slovenia,2018,3.0
14382,Slovenia,2019,2.0
14383,Slovenia,2020,2.0
14384,Indonesia,1990,0.0
14385,Indonesia,1991,0.0
14386,Indonesia,1992,0.0
14387,Indonesia,1993,0.0
14388,Indonesia,1994,0.0
14389,Indonesia,1995,0.0
14390,Indonesia,1996,0.0
14391,Indonesia,1997,0.0
14392,Indonesia,1998,0.0
14393,Indonesia,1999,0.0
14394,Indonesia,2000,0.0
14395,Indonesia,2001,0.0
14396,Indonesia,2002,0.0
14397,Indonesia,2003,0.0
14398,Indonesia,2004,0.0
14399,Indonesia,2005,0.0
14400,Indonesia,2006,0.0
14401,Indonesia,2007,0.0
14402,Indonesia,2008,0.0
14403,Indonesia,2009,0.0
14404,Indonesia,2010,3.0
14405,Indonesia,2011,4.0
14406,Indonesia,2012,4.0
14407,Indonesia,2013,3.0
14408,Indonesia,2014,3.0
14409,Indonesia,2015,3.0
14410,Indonesia,2016,3.0
14411,Indonesia,2017,4.0
14412,Indonesia,2018,4.0
14413,Indonesia,2019,5.0
14414,Indonesia,2020,6.0
14415,China (People's Republic of),1990,0.0
14416,China (People's Republic of),1991,0.0
14417,China (People's Republic of),1992,0.0
14418,China (People's Republic of),1993,0.0
14419,China (People's Republic of),1994,0.0
14420,China (People's Republic of),1995,0.0
14421,China (People's Republic of),1996,0.0
14422,China (People's Republic of),1997,0.0
14423,China (People's Republic of),1998,0.0
14424,China (People's Republic of),1999,0.0
14425,China (People's Republic of),2000,0.0
14426,China (People's Republic of),2001,0.0
14427,China (People's Republic of),2002,0.0
14428,China (People's Republic of),2003,0.0
14429,China (People's Republic of),2004,0.0
14430,China (People's Republic of),2005,0.0
14431,China (People's Republic of),2006,0.0
14432,China (People's Republic of),2007,0.0
14433,China (People's Republic of),2008,0.0
14434,China (People's Republic of),2009,0.0
14435,China (People's Republic of),2010,0.0
14436,China (People's Republic of),2011,0.0
14437,China (People's Republic of),2012,0.0
14438,China (People's Republic of),2013,0.0
14439,China (People's Republic of),2014,0.0
14440,China (People's Republic of),2015,0.0
14441,China (People's Republic of),2016,0.0
14442,China (People's Republic of),2017,0.0
14443,China (People's Republic of),2018,0.0
14444,China (People's Republic of),2019,0.0
14445,China (People's Republic of),2020,0.0
14446,China (People's Republic of),1990,0.0
14447,China (People's Republic of),1991,0.0
14448,China (People's Republic of),1992,0.0
14449,China (People's Republic of),1993,0.0
14450,China (People's Republic of),1994,0.0
14451,China (People's Republic of),1995,0.0
14452,China (People's Republic of),1996,0.0
14453,China (People's Republic of),1997,0.0
14454,China (People's Republic of),1998,0.0
14455,China (People's Republic of),1999,0.0
14456,China (People's Republic of),2000,0.0
14457,China (People's Republic of),2001,0.0
14458,China (People's Republic of),2002,0.0
14459,China (People's Republic of),2003,0.0
14460,China (People's Republic of),2004,0.0
14461,China (People's Republic of),2005,0.0
14462,China (People's Republic of),2006,0.0
14463,China (People's Republic of),2007,0.0
14464,China (People's Republic of),2008,1.0
14465,China (People's Republic of),2009,1.0
14466,China (People's Republic of),2010,1.0
14467,China (People's Republic of),2011,1.0
14468,China (People's Republic of),2012,1.0
14469,China (People's Republic of),2013,1.0
14470,China (People's Republic of),2014,1.0
14471,China (People's Republic of),2015,2.0
14472,China (People's Republic of),2016,2.0
14473,China (People's Republic of),2017,2.0
14474,China (People's Republic of),2018,2.0
14475,China (People's Republic of),2019,2.0
14476,China (People's Republic of),2020,2.0
14477,South Africa,1990,0.5
14478,South Africa,1991,0.5
14479,South Africa,1992,0.66666669
14480,South Africa,1993,0.66666669
14481,South Africa,1994,0.66666669
14482,South Africa,1995,0.66666669
14483,South Africa,1996,0.66666669
14484,South Africa,1997,0.66666669
14485,South Africa,1998,0.83333331
14486,South Africa,1999,0.66666669
14487,South Africa,2000,0.5
14488,South Africa,2001,0.5
14489,South Africa,2002,0.5
14490,South Africa,2003,0.5
14491,South Africa,2004,0.5
14492,South Africa,2005,0.33333334
14493,South Africa,2006,0.33333334
14494,South Africa,2007,0.33333334
14495,South Africa,2008,0.16666667
14496,South Africa,2009,0.33333334
14497,South Africa,2010,0.5
14498,South Africa,2011,0.33333334
14499,South Africa,2012,0.33333334
14500,South Africa,2013,0.33333334
14501,South Africa,2014,0.33333334
14502,South Africa,2015,0.33333334
14503,South Africa,2016,0.33333334
14504,South Africa,2017,0.33333334
14505,South Africa,2018,0.5
14506,South Africa,2019,0.33333334
14507,South Africa,2020,0.5
14508,Slovenia,1990,0.0
14509,Slovenia,1991,0.0
14510,Slovenia,1992,0.0
14511,Slovenia,1993,0.0
14512,Slovenia,1994,0.0
14513,Slovenia,1995,0.0
14514,Slovenia,1996,0.0
14515,Slovenia,1997,0.0
14516,Slovenia,1998,0.0
14517,Slovenia,1999,0.0
14518,Slovenia,2000,0.0
14519,Slovenia,2001,0.0
14520,Slovenia,2002,0.0
14521,Slovenia,2003,0.0
14522,Slovenia,2004,0.0
14523,Slovenia,2005,0.0
14524,Slovenia,2006,0.0
14525,Slovenia,2007,0.0
14526,Slovenia,2008,0.0
14527,Slovenia,2009,3.0
14528,Slovenia,2010,3.0
14529,Slovenia,2011,3.0
14530,Slovenia,2012,3.0
14531,Slovenia,2013,3.0
14532,Slovenia,2014,2.0
14533,Slovenia,2015,2.0
14534,Slovenia,2016,2.0
14535,Slovenia,2017,2.0
14536,Slovenia,2018,3.0
14537,Slovenia,2019,4.0
14538,Slovenia,2020,4.0
14539,Brazil,1990,0.0
